,pert_iname,mean,n,median,sd,sRGES
8693,BRD-K96621343,-0.042788658,3,-0.044338621,0.010560911,-0.042788658
8384,BRD-K92959281,-0.042751073,3,-0.041123567,0.006476158,-0.042751073
10608,NSC-663284,-0.042745025,13,-0.044249149,0.014436064,-0.042745025
9059,butoconazole,-0.042714491,2,-0.042714491,0.01392935,-0.042714491
6019,BRD-K65065275,-0.042707066,2,-0.042707066,0.015045541,-0.042707066
7050,BRD-K76688397,-0.042707066,2,-0.042707066,0.015045541,-0.042707066
11271,SA-247592,-0.042607322,2,-0.042607322,0.000892642,-0.042607322
11340,SA-85268,-0.042607322,2,-0.042607322,0.00460948,-0.042607322
5765,BRD-K62056344,-0.042589547,11,-0.052464867,0.02578909,-0.042589547
5576,BRD-K59788643,-0.042572435,2,-0.042572435,0.007555592,-0.042572435
7734,BRD-K85102293,-0.042566958,3,-0.039858026,0.01010597,-0.042566958
2471,BRD-K22428007,-0.042493319,2,-0.042493319,0.001264411,-0.042493319
8802,BRD-K98062568,-0.042493319,2,-0.042493319,0.001264411,-0.042493319
3900,BRD-K39624960,-0.042486228,1,-0.042486228,NA,-0.042486228
4896,BRD-K51358551,-0.042486228,1,-0.042486228,NA,-0.042486228
5692,BRD-K61122325,-0.042486228,1,-0.042486228,NA,-0.042486228
5989,BRD-K64687628,-0.042486228,1,-0.042486228,NA,-0.042486228
7004,BRD-K76243153,-0.042486228,1,-0.042486228,NA,-0.042486228
7713,BRD-K84831408,-0.042486228,1,-0.042486228,NA,-0.042486228
8057,BRD-K88819433,-0.042486228,1,-0.042486228,NA,-0.042486228
8981,BRD-M31016039,-0.042486228,1,-0.042486228,NA,-0.042486228
9005,BRD-M79326715,-0.042486228,1,-0.042486228,NA,-0.042486228
11233,SA-1937536,-0.042486228,1,-0.042486228,NA,-0.042486228
1123,BRD-K05677905,-0.042460497,3,-0.041113187,0.004492571,-0.042460497
10365,methotrexate,-0.042455905,9,-0.044249149,0.011056626,-0.042455905
10619,NVP-BEZ235,-0.042412908,74,-0.043136812,0.006509515,-0.042412908
11243,SA-1939007,-0.04241196,5,-0.043238515,0.003168666,-0.04241196
5120,BRD-K53943507,-0.042358231,2,-0.042358231,0.00723275,-0.042358231
6525,BRD-K71032175,-0.042358231,2,-0.042358231,0.00723275,-0.042358231
6666,BRD-K72502177,-0.042358231,2,-0.042358231,0.00723275,-0.042358231
7890,BRD-K86910216,-0.042358231,2,-0.042358231,0.00723275,-0.042358231
5849,BRD-K63000292,-0.042325296,6,-0.041599245,0.004020398,-0.042325296
8589,BRD-K95482240,-0.042305491,2,-0.042305491,0.013350936,-0.042305491
10143,KUC104235N,-0.042305491,2,-0.042305491,0.013350936,-0.042305491
10379,methylprednisolone,-0.042292845,3,-0.032786701,0.0178261,-0.042292845
6339,BRD-K68864067,-0.042281711,2,-0.042281711,0.002480066,-0.042281711
10754,phenazone,-0.042278914,8,-0.041628601,0.010655616,-0.042278914
10059,KI-8751,-0.042252118,14,-0.043194922,0.009949556,-0.042252118
1160,BRD-K06170455,-0.042242085,2,-0.042242085,0.001409165,-0.042242085
41,A-23187,-0.042239507,14,-0.044913928,0.010009092,-0.042239507
10474,MW-SHH-97,-0.042210681,2,-0.042210681,0.0008647,-0.042210681
3787,BRD-K38044934,-0.042183277,6,-0.04003301,0.006204568,-0.042183277
8208,BRD-K90805324,-0.042127945,2,-0.042127945,0.006907076,-0.042127945
11294,SA-424371,-0.042111686,3,-0.043238515,0.001951726,-0.042111686
1149,BRD-K05994859,-0.042077073,1,-0.042077073,NA,-0.042077073
2132,BRD-K18471876,-0.042077073,1,-0.042077073,NA,-0.042077073
2481,BRD-K22486133,-0.042077073,1,-0.042077073,NA,-0.042077073
3593,BRD-K36062164,-0.042077073,1,-0.042077073,NA,-0.042077073
4271,BRD-K43955935,-0.042077073,1,-0.042077073,NA,-0.042077073
6119,BRD-K66177994,-0.042077073,1,-0.042077073,NA,-0.042077073
8699,BRD-K96663038,-0.042077073,1,-0.042077073,NA,-0.042077073
8792,BRD-K97961692,-0.042077073,1,-0.042077073,NA,-0.042077073
87,alendronic-acid,-0.042051223,1,-0.042051223,NA,-0.042051223
11225,SA-1922927,-0.042021841,3,-0.043238515,0.007159376,-0.042021841
10400,midodrine,-0.041976129,1,-0.041976129,NA,-0.041976129
12020,zopiclone,-0.041976129,1,-0.041976129,NA,-0.041976129
11077,ryuvidine,-0.041974277,15,-0.036719727,0.012969344,-0.041974277
2221,BRD-K19436903,-0.041899334,6,-0.042005042,0.004633202,-0.041899334
2644,BRD-K24383920,-0.041860923,3,-0.043238515,0.004118867,-0.041860923
11128,SA-1457992,-0.041860923,3,-0.042486228,0.004352267,-0.041860923
9589,etanidazole,-0.041825317,6,-0.043238515,0.00513221,-0.041825317
707,BRD-K00540336,-0.041820759,6,-0.040856165,0.004141158,-0.041820759
11478,SN-38,-0.041816656,71,-0.041245655,0.007301334,-0.041816656
781,BRD-K01335708,-0.041771557,1,-0.041771557,NA,-0.041771557
1266,BRD-K07462139,-0.041771557,1,-0.041771557,NA,-0.041771557
2182,BRD-K19042305,-0.041771557,1,-0.041771557,NA,-0.041771557
2576,BRD-K23680395,-0.041771557,1,-0.041771557,NA,-0.041771557
2879,BRD-K27442643,-0.041771557,1,-0.041771557,NA,-0.041771557
3075,BRD-K29674378,-0.041771557,1,-0.041771557,NA,-0.041771557
3097,BRD-K29956297,-0.041771557,1,-0.041771557,NA,-0.041771557
3164,BRD-K30758351,-0.041771557,1,-0.041771557,NA,-0.041771557
3236,BRD-K31569005,-0.041771557,1,-0.041771557,NA,-0.041771557
4049,BRD-K41354272,-0.041771557,1,-0.041771557,NA,-0.041771557
5639,BRD-K60602279,-0.041771557,1,-0.041771557,NA,-0.041771557
5787,BRD-K62342148,-0.041771557,1,-0.041771557,NA,-0.041771557
6008,BRD-K64937432,-0.041771557,1,-0.041771557,NA,-0.041771557
6194,BRD-K67086788,-0.041771557,1,-0.041771557,NA,-0.041771557
6684,BRD-K72780683,-0.041771557,1,-0.041771557,NA,-0.041771557
7078,BRD-K76999748,-0.041771557,1,-0.041771557,NA,-0.041771557
7115,BRD-K77621546,-0.041771557,1,-0.041771557,NA,-0.041771557
7125,BRD-K77729938,-0.041771557,1,-0.041771557,NA,-0.041771557
7458,BRD-K81662460,-0.041771557,1,-0.041771557,NA,-0.041771557
7926,BRD-K87340398,-0.041771557,1,-0.041771557,NA,-0.041771557
8351,BRD-K92646316,-0.041771557,1,-0.041771557,NA,-0.041771557
8775,BRD-K97749477,-0.041771557,1,-0.041771557,NA,-0.041771557
8963,BRD-K99915395,-0.041771557,1,-0.041771557,NA,-0.041771557
11143,SA-1459031,-0.041736343,4,-0.043238515,0.003004345,-0.041736343
11251,SA-1939938,-0.041736343,4,-0.043238515,0.003004345,-0.041736343
11269,SA-247508,-0.041736343,4,-0.043238515,0.003004345,-0.041736343
12008,ZK-93423,-0.041689499,11,-0.042227921,0.011903027,-0.041689499
1640,BRD-K12360898,-0.041646258,1,-0.041646258,NA,-0.041646258
11313,SA-427604,-0.041608818,4,-0.043238515,0.003259394,-0.041608818
11514,ST-019366,-0.041604676,2,-0.041604676,0.014342038,-0.041604676
683,BRD-K00314651,-0.041599245,1,-0.041599245,NA,-0.041599245
715,BRD-K00596555,-0.041599245,1,-0.041599245,NA,-0.041599245
728,BRD-K00801770,-0.041599245,1,-0.041599245,NA,-0.041599245
770,BRD-K01241136,-0.041599245,1,-0.041599245,NA,-0.041599245
773,BRD-K01275558,-0.041599245,1,-0.041599245,NA,-0.041599245
778,BRD-K01316590,-0.041599245,1,-0.041599245,NA,-0.041599245
790,BRD-K01478916,-0.041599245,1,-0.041599245,NA,-0.041599245
795,BRD-K01558205,-0.041599245,1,-0.041599245,NA,-0.041599245
796,BRD-K01566563,-0.041599245,1,-0.041599245,NA,-0.041599245
807,BRD-K01604352,-0.041599245,1,-0.041599245,NA,-0.041599245
823,BRD-K01777999,-0.041599245,1,-0.041599245,NA,-0.041599245
831,BRD-K01912493,-0.041599245,1,-0.041599245,NA,-0.041599245
838,BRD-K02004525,-0.041599245,1,-0.041599245,NA,-0.041599245
845,BRD-K02065962,-0.041599245,1,-0.041599245,NA,-0.041599245
853,BRD-K02159117,-0.041599245,1,-0.041599245,NA,-0.041599245
867,BRD-K02274189,-0.041599245,1,-0.041599245,NA,-0.041599245
893,BRD-K02593152,-0.041599245,1,-0.041599245,NA,-0.041599245
896,BRD-K02636305,-0.041599245,1,-0.041599245,NA,-0.041599245
905,BRD-K02785641,-0.041599245,1,-0.041599245,NA,-0.041599245
969,BRD-K03608142,-0.041599245,1,-0.041599245,NA,-0.041599245
985,BRD-K03808778,-0.041599245,1,-0.041599245,NA,-0.041599245
1049,BRD-K04696500,-0.041599245,1,-0.041599245,NA,-0.041599245
1093,BRD-K05356589,-0.041599245,1,-0.041599245,NA,-0.041599245
1141,BRD-K05896800,-0.041599245,1,-0.041599245,NA,-0.041599245
1173,BRD-K06303559,-0.041599245,1,-0.041599245,NA,-0.041599245
1189,BRD-K06514792,-0.041599245,1,-0.041599245,NA,-0.041599245
1217,BRD-K06884091,-0.041599245,1,-0.041599245,NA,-0.041599245
1238,BRD-K07064094,-0.041599245,1,-0.041599245,NA,-0.041599245
1263,BRD-K07442049,-0.041599245,1,-0.041599245,NA,-0.041599245
1268,BRD-K07472106,-0.041599245,1,-0.041599245,NA,-0.041599245
1296,BRD-K07689498,-0.041599245,1,-0.041599245,NA,-0.041599245
1318,BRD-K07933458,-0.041599245,1,-0.041599245,NA,-0.041599245
1393,BRD-K08856690,-0.041599245,1,-0.041599245,NA,-0.041599245
1403,BRD-K09014535,-0.041599245,1,-0.041599245,NA,-0.041599245
1430,BRD-K09454555,-0.041599245,1,-0.041599245,NA,-0.041599245
1481,BRD-K10014225,-0.041599245,1,-0.041599245,NA,-0.041599245
1546,BRD-K10951564,-0.041599245,1,-0.041599245,NA,-0.041599245
1549,BRD-K11062991,-0.041599245,1,-0.041599245,NA,-0.041599245
1554,BRD-K11141556,-0.041599245,1,-0.041599245,NA,-0.041599245
1592,BRD-K11719436,-0.041599245,1,-0.041599245,NA,-0.041599245
1603,BRD-K11857988,-0.041599245,1,-0.041599245,NA,-0.041599245
1685,BRD-K12912249,-0.041599245,1,-0.041599245,NA,-0.041599245
1709,BRD-K13234528,-0.041599245,1,-0.041599245,NA,-0.041599245
1764,BRD-K13997553,-0.041599245,1,-0.041599245,NA,-0.041599245
1777,BRD-K14159335,-0.041599245,1,-0.041599245,NA,-0.041599245
1783,BRD-K14245765,-0.041599245,1,-0.041599245,NA,-0.041599245
1884,BRD-K15384215,-0.041599245,1,-0.041599245,NA,-0.041599245
1901,BRD-K15594502,-0.041599245,1,-0.041599245,NA,-0.041599245
1928,BRD-K15955205,-0.041599245,1,-0.041599245,NA,-0.041599245
1946,BRD-K16144417,-0.041599245,1,-0.041599245,NA,-0.041599245
1963,BRD-K16348047,-0.041599245,1,-0.041599245,NA,-0.041599245
1967,BRD-K16383683,-0.041599245,1,-0.041599245,NA,-0.041599245
2019,BRD-K17003857,-0.041599245,1,-0.041599245,NA,-0.041599245
2047,BRD-K17508599,-0.041599245,1,-0.041599245,NA,-0.041599245
2048,BRD-K17525686,-0.041599245,1,-0.041599245,NA,-0.041599245
2051,BRD-K17565092,-0.041599245,1,-0.041599245,NA,-0.041599245
2110,BRD-K18246949,-0.041599245,1,-0.041599245,NA,-0.041599245
2113,BRD-K18293432,-0.041599245,1,-0.041599245,NA,-0.041599245
2118,BRD-K18319377,-0.041599245,1,-0.041599245,NA,-0.041599245
2120,BRD-K18323006,-0.041599245,1,-0.041599245,NA,-0.041599245
2137,BRD-K18533094,-0.041599245,1,-0.041599245,NA,-0.041599245
2177,BRD-K18982118,-0.041599245,1,-0.041599245,NA,-0.041599245
2202,BRD-K19303070,-0.041599245,1,-0.041599245,NA,-0.041599245
2246,BRD-K19696710,-0.041599245,1,-0.041599245,NA,-0.041599245
2273,BRD-K19898724,-0.041599245,1,-0.041599245,NA,-0.041599245
2280,BRD-K19969523,-0.041599245,1,-0.041599245,NA,-0.041599245
2294,BRD-K20079620,-0.041599245,1,-0.041599245,NA,-0.041599245
2297,BRD-K20097363,-0.041599245,1,-0.041599245,NA,-0.041599245
2355,BRD-K20810283,-0.041599245,1,-0.041599245,NA,-0.041599245
2362,BRD-K20862010,-0.041599245,1,-0.041599245,NA,-0.041599245
2376,BRD-K21082546,-0.041599245,1,-0.041599245,NA,-0.041599245
2380,BRD-K21120783,-0.041599245,1,-0.041599245,NA,-0.041599245
2381,BRD-K21136828,-0.041599245,1,-0.041599245,NA,-0.041599245
2409,BRD-K21503128,-0.041599245,1,-0.041599245,NA,-0.041599245
2418,BRD-K21622447,-0.041599245,1,-0.041599245,NA,-0.041599245
2491,BRD-K22643697,-0.041599245,1,-0.041599245,NA,-0.041599245
2496,BRD-K22694382,-0.041599245,1,-0.041599245,NA,-0.041599245
2497,BRD-K22695599,-0.041599245,1,-0.041599245,NA,-0.041599245
2530,BRD-K23077259,-0.041599245,1,-0.041599245,NA,-0.041599245
2536,BRD-K23162766,-0.041599245,1,-0.041599245,NA,-0.041599245
2551,BRD-K23393992,-0.041599245,1,-0.041599245,NA,-0.041599245
2575,BRD-K23674935,-0.041599245,1,-0.041599245,NA,-0.041599245
2645,BRD-K24387065,-0.041599245,1,-0.041599245,NA,-0.041599245
2663,BRD-K24658364,-0.041599245,1,-0.041599245,NA,-0.041599245
2703,BRD-K25038599,-0.041599245,1,-0.041599245,NA,-0.041599245
2716,BRD-K25159388,-0.041599245,1,-0.041599245,NA,-0.041599245
2721,BRD-K25199340,-0.041599245,1,-0.041599245,NA,-0.041599245
2760,BRD-K25761622,-0.041599245,1,-0.041599245,NA,-0.041599245
2762,BRD-K25768791,-0.041599245,1,-0.041599245,NA,-0.041599245
2763,BRD-K25775504,-0.041599245,1,-0.041599245,NA,-0.041599245
2782,BRD-K26003427,-0.041599245,1,-0.041599245,NA,-0.041599245
2790,BRD-K26173688,-0.041599245,1,-0.041599245,NA,-0.041599245
2814,BRD-K26526202,-0.041599245,1,-0.041599245,NA,-0.041599245
2842,BRD-K26886657,-0.041599245,1,-0.041599245,NA,-0.041599245
2848,BRD-K26924060,-0.041599245,1,-0.041599245,NA,-0.041599245
2874,BRD-K27398156,-0.041599245,1,-0.041599245,NA,-0.041599245
2892,BRD-K27539817,-0.041599245,1,-0.041599245,NA,-0.041599245
2944,BRD-K28073457,-0.041599245,1,-0.041599245,NA,-0.041599245
2957,BRD-K28208028,-0.041599245,1,-0.041599245,NA,-0.041599245
2976,BRD-K28452359,-0.041599245,1,-0.041599245,NA,-0.041599245
2983,BRD-K28573311,-0.041599245,1,-0.041599245,NA,-0.041599245
3023,BRD-K29054201,-0.041599245,1,-0.041599245,NA,-0.041599245
3037,BRD-K29258781,-0.041599245,1,-0.041599245,NA,-0.041599245
3087,BRD-K29812154,-0.041599245,1,-0.041599245,NA,-0.041599245
3101,BRD-K30025108,-0.041599245,1,-0.041599245,NA,-0.041599245
3120,BRD-K30296979,-0.041599245,1,-0.041599245,NA,-0.041599245
3129,BRD-K30373477,-0.041599245,1,-0.041599245,NA,-0.041599245
3163,BRD-K30758067,-0.041599245,1,-0.041599245,NA,-0.041599245
3178,BRD-K30855709,-0.041599245,1,-0.041599245,NA,-0.041599245
3186,BRD-K30936057,-0.041599245,1,-0.041599245,NA,-0.041599245
3202,BRD-K31129604,-0.041599245,1,-0.041599245,NA,-0.041599245
3244,BRD-K31647448,-0.041599245,1,-0.041599245,NA,-0.041599245
3285,BRD-K32014638,-0.041599245,1,-0.041599245,NA,-0.041599245
3297,BRD-K32159948,-0.041599245,1,-0.041599245,NA,-0.041599245
3323,BRD-K32516224,-0.041599245,1,-0.041599245,NA,-0.041599245
3345,BRD-K32718105,-0.041599245,1,-0.041599245,NA,-0.041599245
3356,BRD-K32859585,-0.041599245,1,-0.041599245,NA,-0.041599245
3413,BRD-K33620583,-0.041599245,1,-0.041599245,NA,-0.041599245
3414,BRD-K33668351,-0.041599245,1,-0.041599245,NA,-0.041599245
3436,BRD-K33912919,-0.041599245,1,-0.041599245,NA,-0.041599245
3481,BRD-K34532593,-0.041599245,1,-0.041599245,NA,-0.041599245
3488,BRD-K34604832,-0.041599245,1,-0.041599245,NA,-0.041599245
3552,BRD-K35535652,-0.041599245,1,-0.041599245,NA,-0.041599245
3580,BRD-K35939150,-0.041599245,1,-0.041599245,NA,-0.041599245
3596,BRD-K36080978,-0.041599245,1,-0.041599245,NA,-0.041599245
3602,BRD-K36130407,-0.041599245,1,-0.041599245,NA,-0.041599245
3624,BRD-K36353158,-0.041599245,1,-0.041599245,NA,-0.041599245
3634,BRD-K36471847,-0.041599245,1,-0.041599245,NA,-0.041599245
3652,BRD-K36721554,-0.041599245,1,-0.041599245,NA,-0.041599245
3660,BRD-K36835942,-0.041599245,1,-0.041599245,NA,-0.041599245
3691,BRD-K37140349,-0.041599245,1,-0.041599245,NA,-0.041599245
3710,BRD-K37282474,-0.041599245,1,-0.041599245,NA,-0.041599245
3729,BRD-K37455698,-0.041599245,1,-0.041599245,NA,-0.041599245
3745,BRD-K37606648,-0.041599245,1,-0.041599245,NA,-0.041599245
3766,BRD-K37848804,-0.041599245,1,-0.041599245,NA,-0.041599245
3770,BRD-K37879871,-0.041599245,1,-0.041599245,NA,-0.041599245
3778,BRD-K37958236,-0.041599245,1,-0.041599245,NA,-0.041599245
3805,BRD-K38451408,-0.041599245,1,-0.041599245,NA,-0.041599245
3846,BRD-K38842489,-0.041599245,1,-0.041599245,NA,-0.041599245
3859,BRD-K39049859,-0.041599245,1,-0.041599245,NA,-0.041599245
3889,BRD-K39430900,-0.041599245,1,-0.041599245,NA,-0.041599245
3922,BRD-K39839146,-0.041599245,1,-0.041599245,NA,-0.041599245
3928,BRD-K39887954,-0.041599245,1,-0.041599245,NA,-0.041599245
3944,BRD-K40121369,-0.041599245,1,-0.041599245,NA,-0.041599245
3966,BRD-K40349140,-0.041599245,1,-0.041599245,NA,-0.041599245
3999,BRD-K40695780,-0.041599245,1,-0.041599245,NA,-0.041599245
4000,BRD-K40704255,-0.041599245,1,-0.041599245,NA,-0.041599245
4013,BRD-K40961223,-0.041599245,1,-0.041599245,NA,-0.041599245
4029,BRD-K41139858,-0.041599245,1,-0.041599245,NA,-0.041599245
4034,BRD-K41200351,-0.041599245,1,-0.041599245,NA,-0.041599245
4056,BRD-K41419164,-0.041599245,1,-0.041599245,NA,-0.041599245
4074,BRD-K41649460,-0.041599245,1,-0.041599245,NA,-0.041599245
4112,BRD-K42142217,-0.041599245,1,-0.041599245,NA,-0.041599245
4132,BRD-K42450605,-0.041599245,1,-0.041599245,NA,-0.041599245
4149,BRD-K42595694,-0.041599245,1,-0.041599245,NA,-0.041599245
4150,BRD-K42605282,-0.041599245,1,-0.041599245,NA,-0.041599245
4154,BRD-K42624823,-0.041599245,1,-0.041599245,NA,-0.041599245
4171,BRD-K42841961,-0.041599245,1,-0.041599245,NA,-0.041599245
4182,BRD-K43025837,-0.041599245,1,-0.041599245,NA,-0.041599245
4195,BRD-K43151809,-0.041599245,1,-0.041599245,NA,-0.041599245
4209,BRD-K43325273,-0.041599245,1,-0.041599245,NA,-0.041599245
4216,BRD-K43421680,-0.041599245,1,-0.041599245,NA,-0.041599245
4226,BRD-K43519318,-0.041599245,1,-0.041599245,NA,-0.041599245
4237,BRD-K43601041,-0.041599245,1,-0.041599245,NA,-0.041599245
4308,BRD-K44413293,-0.041599245,1,-0.041599245,NA,-0.041599245
4326,BRD-K44568925,-0.041599245,1,-0.041599245,NA,-0.041599245
4355,BRD-K44878051,-0.041599245,1,-0.041599245,NA,-0.041599245
4365,BRD-K44996602,-0.041599245,1,-0.041599245,NA,-0.041599245
4407,BRD-K45409613,-0.041599245,1,-0.041599245,NA,-0.041599245
4430,BRD-K45711268,-0.041599245,1,-0.041599245,NA,-0.041599245
4446,BRD-K45883686,-0.041599245,1,-0.041599245,NA,-0.041599245
4452,BRD-K45955794,-0.041599245,1,-0.041599245,NA,-0.041599245
4532,BRD-K46911271,-0.041599245,1,-0.041599245,NA,-0.041599245
4576,BRD-K47366586,-0.041599245,1,-0.041599245,NA,-0.041599245
4619,BRD-K47881779,-0.041599245,1,-0.041599245,NA,-0.041599245
4641,BRD-K48150994,-0.041599245,1,-0.041599245,NA,-0.041599245
4661,BRD-K48424967,-0.041599245,1,-0.041599245,NA,-0.041599245
4676,BRD-K48571121,-0.041599245,1,-0.041599245,NA,-0.041599245
4704,BRD-K48914099,-0.041599245,1,-0.041599245,NA,-0.041599245
4729,BRD-K49290616,-0.041599245,1,-0.041599245,NA,-0.041599245
4730,BRD-K49294047,-0.041599245,1,-0.041599245,NA,-0.041599245
4744,BRD-K49483184,-0.041599245,1,-0.041599245,NA,-0.041599245
4798,BRD-K50176356,-0.041599245,1,-0.041599245,NA,-0.041599245
4831,BRD-K50611992,-0.041599245,1,-0.041599245,NA,-0.041599245
4857,BRD-K50883617,-0.041599245,1,-0.041599245,NA,-0.041599245
4891,BRD-K51288770,-0.041599245,1,-0.041599245,NA,-0.041599245
4906,BRD-K51475868,-0.041599245,1,-0.041599245,NA,-0.041599245
4916,BRD-K51579714,-0.041599245,1,-0.041599245,NA,-0.041599245
4934,BRD-K51753035,-0.041599245,1,-0.041599245,NA,-0.041599245
4962,BRD-K52006320,-0.041599245,1,-0.041599245,NA,-0.041599245
4976,BRD-K52178187,-0.041599245,1,-0.041599245,NA,-0.041599245
4977,BRD-K52183630,-0.041599245,1,-0.041599245,NA,-0.041599245
4997,BRD-K52421542,-0.041599245,1,-0.041599245,NA,-0.041599245
5027,BRD-K52874783,-0.041599245,1,-0.041599245,NA,-0.041599245
5032,BRD-K52914297,-0.041599245,1,-0.041599245,NA,-0.041599245
5035,BRD-K52954098,-0.041599245,1,-0.041599245,NA,-0.041599245
5037,BRD-K52971552,-0.041599245,1,-0.041599245,NA,-0.041599245
5060,BRD-K53283295,-0.041599245,1,-0.041599245,NA,-0.041599245
5069,BRD-K53359544,-0.041599245,1,-0.041599245,NA,-0.041599245
5098,BRD-K53674232,-0.041599245,1,-0.041599245,NA,-0.041599245
5121,BRD-K53946803,-0.041599245,1,-0.041599245,NA,-0.041599245
5155,BRD-K54445308,-0.041599245,1,-0.041599245,NA,-0.041599245
5178,BRD-K54711075,-0.041599245,1,-0.041599245,NA,-0.041599245
5184,BRD-K54801580,-0.041599245,1,-0.041599245,NA,-0.041599245
5188,BRD-K54839171,-0.041599245,1,-0.041599245,NA,-0.041599245
5195,BRD-K54930318,-0.041599245,1,-0.041599245,NA,-0.041599245
5231,BRD-K55288106,-0.041599245,1,-0.041599245,NA,-0.041599245
5250,BRD-K55543534,-0.041599245,1,-0.041599245,NA,-0.041599245
5252,BRD-K55561254,-0.041599245,1,-0.041599245,NA,-0.041599245
5273,BRD-K55806039,-0.041599245,1,-0.041599245,NA,-0.041599245
5292,BRD-K56040287,-0.041599245,1,-0.041599245,NA,-0.041599245
5295,BRD-K56076713,-0.041599245,1,-0.041599245,NA,-0.041599245
5308,BRD-K56244259,-0.041599245,1,-0.041599245,NA,-0.041599245
5310,BRD-K56301236,-0.041599245,1,-0.041599245,NA,-0.041599245
5316,BRD-K56366698,-0.041599245,1,-0.041599245,NA,-0.041599245
5344,BRD-K56665985,-0.041599245,1,-0.041599245,NA,-0.041599245
5353,BRD-K56904840,-0.041599245,1,-0.041599245,NA,-0.041599245
5374,BRD-K57055053,-0.041599245,1,-0.041599245,NA,-0.041599245
5395,BRD-K57286317,-0.041599245,1,-0.041599245,NA,-0.041599245
5447,BRD-K58051960,-0.041599245,1,-0.041599245,NA,-0.041599245
5485,BRD-K58606467,-0.041599245,1,-0.041599245,NA,-0.041599245
5494,BRD-K58698092,-0.041599245,1,-0.041599245,NA,-0.041599245
5507,BRD-K58856256,-0.041599245,1,-0.041599245,NA,-0.041599245
5538,BRD-K59261663,-0.041599245,1,-0.041599245,NA,-0.041599245
5608,BRD-K60202553,-0.041599245,1,-0.041599245,NA,-0.041599245
5615,BRD-K60239116,-0.041599245,1,-0.041599245,NA,-0.041599245
5638,BRD-K60595964,-0.041599245,1,-0.041599245,NA,-0.041599245
5675,BRD-K60994540,-0.041599245,1,-0.041599245,NA,-0.041599245
5701,BRD-K61219693,-0.041599245,1,-0.041599245,NA,-0.041599245
5713,BRD-K61423234,-0.041599245,1,-0.041599245,NA,-0.041599245
